年,月,地域区分,データ区分,地域コード,地域名称,人数
2021,11,都道府県,観光来訪者数,22,静岡県,3951254
2021,11,都道府県,観光来訪者数,23,愛知県,3208688
2021,11,都道府県,観光来訪者数,24,三重県,1649434
2021,11,都道府県,観光来訪者数,25,滋賀県,1506024
2021,11,都道府県,観光来訪者数,26,京都府,3894652
2021,11,都道府県,観光来訪者数,27,大阪府,3578998
2021,11,都道府県,観光来訪者数,28,兵庫県,4362847
2021,11,都道府県,観光来訪者数,29,奈良県,1520555
2021,11,都道府県,観光来訪者数,30,和歌山県,966855
2021,11,都道府県,観光来訪者数,31,鳥取県,510942
2021,11,都道府県,観光来訪者数,32,島根県,875863
2021,11,都道府県,観光来訪者数,33,岡山県,1591066
2021,11,都道府県,観光来訪者数,34,広島県,1803012
2021,11,都道府県,観光来訪者数,35,山口県,990073
2021,11,都道府県,観光来訪者数,36,徳島県,554547
2021,11,都道府県,観光来訪者数,37,香川県,668208
2021,11,都道府県,観光来訪者数,38,愛媛県,841634
2021,11,都道府県,観光来訪者数,39,高知県,530055
2021,11,都道府県,観光来訪者数,40,福岡県,2498501
2021,11,都道府県,観光来訪者数,41,佐賀県,768551
2021,11,都道府県,観光来訪者数,42,長崎県,770344
2021,11,都道府県,観光来訪者数,43,熊本県,1478412
2021,11,都道府県,観光来訪者数,44,大分県,1246891
2021,11,都道府県,観光来訪者数,45,宮崎県,873828
2021,11,都道府県,観光来訪者数,46,鹿児島県,963059
2021,11,都道府県,観光来訪者数,47,沖縄県,774498
2021,12,都道府県,観光来訪者数,1,北海道,2131918
2021,12,都道府県,観光来訪者数,2,青森県,521863
2021,12,都道府県,観光来訪者数,3,岩手県,514289
2021,12,都道府県,観光来訪者数,4,宮城県,1221356
2021,12,都道府県,観光来訪者数,5,秋田県,403013
2021,12,都道府県,観光来訪者数,6,山形県,454171
2021,12,都道府県,観光来訪者数,7,福島県,1083832
2021,12,都道府県,観光来訪者数,8,茨城県,1640369
2021,12,都道府県,観光来訪者数,9,栃木県,2083900
2021,12,都道府県,観光来訪者数,10,群馬県,1268510
2021,12,都道府県,観光来訪者数,11,埼玉県,2171541
2021,12,都道府県,観光来訪者数,12,千葉県,3828030
2021,12,都道府県,観光来訪者数,13,東京都,9585778
2021,12,都道府県,観光来訪者数,14,神奈川県,3301022
2021,12,都道府県,観光来訪者数,15,新潟県,1129514
2021,12,都道府県,観光来訪者数,16,富山県,316758
2021,12,都道府県,観光来訪者数,17,石川県,537024
2021,12,都道府県,観光来訪者数,18,福井県,396415
2021,12,都道府県,観光来訪者数,19,山梨県,844012
2021,12,都道府県,観光来訪者数,20,長野県,1910085
2021,12,都道府県,観光来訪者数,21,岐阜県,1320521
2021,12,都道府県,観光来訪者数,22,静岡県,3633381
2021,12,都道府県,観光来訪者数,23,愛知県,2778095
2021,12,都道府県,観光来訪者数,24,三重県,1450128
2021,12,都道府県,観光来訪者数,25,滋賀県,901066
2021,12,都道府県,観光来訪者数,26,京都府,2440609
2021,12,都道府県,観光来訪者数,27,大阪府,3413836
2021,12,都道府県,観光来訪者数,28,兵庫県,3551671
2021,12,都道府県,観光来訪者数,29,奈良県,860581
2021,12,都道府県,観光来訪者数,30,和歌山県,655692
2021,12,都道府県,観光来訪者数,31,鳥取県,282800
2021,12,都道府県,観光来訪者数,32,島根県,491565
2021,12,都道府県,観光来訪者数,33,岡山県,1158536
2021,12,都道府県,観光来訪者数,34,広島県,1327762
2021,12,都道府県,観光来訪者数,35,山口県,763788
2021,12,都道府県,観光来訪者数,36,徳島県,430517
2021,12,都道府県,観光来訪者数,37,香川県,490418
2021,12,都道府県,観光来訪者数,38,愛媛県,663061
2021,12,都道府県,観光来訪者数,39,高知県,409065
2021,12,都道府県,観光来訪者数,40,福岡県,2185439
2021,12,都道府県,観光来訪者数,41,佐賀県,597774
2021,12,都道府県,観光来訪者数,42,長崎県,721231
2021,12,都道府県,観光来訪者数,43,熊本県,1188233
2021,12,都道府県,観光来訪者数,44,大分県,943250
2021,12,都道府県,観光来訪者数,45,宮崎県,720651
2021,12,都道府県,観光来訪者数,46,鹿児島県,809641
2021,12,都道府県,観光来訪者数,47,沖縄県,856063
