年,月,地域区分,データ区分,地域コード,地域名称,人数
2022,11,都道府県,観光来訪者数,20,長野県,2571705
2022,11,都道府県,観光来訪者数,21,岐阜県,2113507
2022,11,都道府県,観光来訪者数,22,静岡県,4174066
2022,11,都道府県,観光来訪者数,23,愛知県,3903906
2022,11,都道府県,観光来訪者数,24,三重県,1855802
2022,11,都道府県,観光来訪者数,25,滋賀県,1660149
2022,11,都道府県,観光来訪者数,26,京都府,4341390
2022,11,都道府県,観光来訪者数,27,大阪府,4575517
2022,11,都道府県,観光来訪者数,28,兵庫県,4700098
2022,11,都道府県,観光来訪者数,29,奈良県,1635021
2022,11,都道府県,観光来訪者数,30,和歌山県,926678
2022,11,都道府県,観光来訪者数,31,鳥取県,625421
2022,11,都道府県,観光来訪者数,32,島根県,978168
2022,11,都道府県,観光来訪者数,33,岡山県,1751206
2022,11,都道府県,観光来訪者数,34,広島県,2074357
2022,11,都道府県,観光来訪者数,35,山口県,1082206
2022,11,都道府県,観光来訪者数,36,徳島県,682469
2022,11,都道府県,観光来訪者数,37,香川県,716339
2022,11,都道府県,観光来訪者数,38,愛媛県,1052215
2022,11,都道府県,観光来訪者数,39,高知県,635290
2022,11,都道府県,観光来訪者数,40,福岡県,3044898
2022,11,都道府県,観光来訪者数,41,佐賀県,1004969
2022,11,都道府県,観光来訪者数,42,長崎県,950454
2022,11,都道府県,観光来訪者数,43,熊本県,1669712
2022,11,都道府県,観光来訪者数,44,大分県,1377765
2022,11,都道府県,観光来訪者数,45,宮崎県,895949
2022,11,都道府県,観光来訪者数,46,鹿児島県,1038869
2022,11,都道府県,観光来訪者数,47,沖縄県,1152760
2022,12,都道府県,観光来訪者数,1,北海道,2312947
2022,12,都道府県,観光来訪者数,2,青森県,550414
2022,12,都道府県,観光来訪者数,3,岩手県,544344
2022,12,都道府県,観光来訪者数,4,宮城県,1267656
2022,12,都道府県,観光来訪者数,5,秋田県,432225
2022,12,都道府県,観光来訪者数,6,山形県,498548
2022,12,都道府県,観光来訪者数,7,福島県,1092615
2022,12,都道府県,観光来訪者数,8,茨城県,1646200
2022,12,都道府県,観光来訪者数,9,栃木県,2106631
2022,12,都道府県,観光来訪者数,10,群馬県,1318481
2022,12,都道府県,観光来訪者数,11,埼玉県,2178725
2022,12,都道府県,観光来訪者数,12,千葉県,4038135
2022,12,都道府県,観光来訪者数,13,東京都,11603295
2022,12,都道府県,観光来訪者数,14,神奈川県,3755698
2022,12,都道府県,観光来訪者数,15,新潟県,1109943
2022,12,都道府県,観光来訪者数,16,富山県,363867
2022,12,都道府県,観光来訪者数,17,石川県,585018
2022,12,都道府県,観光来訪者数,18,福井県,423619
2022,12,都道府県,観光来訪者数,19,山梨県,914506
2022,12,都道府県,観光来訪者数,20,長野県,1913873
2022,12,都道府県,観光来訪者数,21,岐阜県,1357993
2022,12,都道府県,観光来訪者数,22,静岡県,3848222
2022,12,都道府県,観光来訪者数,23,愛知県,3054932
2022,12,都道府県,観光来訪者数,24,三重県,1651313
2022,12,都道府県,観光来訪者数,25,滋賀県,977300
2022,12,都道府県,観光来訪者数,26,京都府,2579061
2022,12,都道府県,観光来訪者数,27,大阪府,4228687
2022,12,都道府県,観光来訪者数,28,兵庫県,3607139
2022,12,都道府県,観光来訪者数,29,奈良県,921975
2022,12,都道府県,観光来訪者数,30,和歌山県,670164
2022,12,都道府県,観光来訪者数,31,鳥取県,344077
2022,12,都道府県,観光来訪者数,32,島根県,540155
2022,12,都道府県,観光来訪者数,33,岡山県,1209290
2022,12,都道府県,観光来訪者数,34,広島県,1422876
2022,12,都道府県,観光来訪者数,35,山口県,772246
2022,12,都道府県,観光来訪者数,36,徳島県,512699
2022,12,都道府県,観光来訪者数,37,香川県,499641
2022,12,都道府県,観光来訪者数,38,愛媛県,700888
2022,12,都道府県,観光来訪者数,39,高知県,427563
2022,12,都道府県,観光来訪者数,40,福岡県,2312152
2022,12,都道府県,観光来訪者数,41,佐賀県,609496
2022,12,都道府県,観光来訪者数,42,長崎県,784437
2022,12,都道府県,観光来訪者数,43,熊本県,1144715
2022,12,都道府県,観光来訪者数,44,大分県,947612
2022,12,都道府県,観光来訪者数,45,宮崎県,704479
2022,12,都道府県,観光来訪者数,46,鹿児島県,791364
2022,12,都道府県,観光来訪者数,47,沖縄県,1120873
