month,lgcode,n
202207,30203,20597
202207,30204,2029
202207,30205,2284
202207,30206,63142
202207,30207,14134
202207,30208,19352
202207,30209,26361
202207,30304,9796
202207,30341,50768
202207,30343,26337
202207,30344,62394
202207,30361,2202
202207,30362,3138
202207,30366,17917
202207,30381,2103
202207,30382,4016
202207,30383,15670
202207,30390,7274
202207,30391,2380
202207,30392,10630
202207,30401,184241
202207,30404,19556
202207,30406,44641
202207,30421,40486
202207,30422,22806
202207,30424,2922
202207,30427,1827
202207,30428,22750
202207,31201,123124
202207,31202,57093
202207,31203,28888
202207,31204,23041
202207,31302,37819
202207,31325,11729
202207,31328,1974
202207,31329,5460
202207,31364,5376
202207,31370,36376
202207,31371,35921
202207,31372,34142
202207,31384,571
202207,31386,34735
202207,31389,8768
202207,31390,31882
202207,31401,11002
202207,31402,6359
202207,31403,14312
202207,32201,136522
202207,32202,68416
202207,32203,169306
202207,32204,16747
202207,32205,21730
202207,32206,42189
202207,32207,41400
202207,32209,44607
202207,32343,17625
202207,32386,10702
202207,32441,9289
202207,32448,3891
202207,32449,11044
202207,32501,24031
202207,32505,16402
202207,32525,2047
202207,32526,3175
202207,32528,9457
202207,33101,490354
202207,33102,7762
202207,33103,11656
202207,33104,19486
202207,33202,145264
202207,33203,46902
202207,33204,38316
202207,33205,59289
202207,33207,6143
202207,33208,24076
202207,33209,19192
202207,33210,23071
202207,33211,11670
202207,33212,65530
202207,33213,29310
202207,33214,206681
202207,33215,44870
202207,33216,7280
202207,33346,5877
202207,33423,8714
202207,33445,1437
202207,33461,8910
202207,33586,11254
202207,33606,27880
202207,33622,1227
202207,33623,3324
202207,33643,23081
202207,33663,12212
202207,33666,16252
202207,33681,34903
202207,34101,272952
202207,34102,23263
202207,34103,272966
202207,34104,28201
202207,34105,36539
202207,34106,8174
202207,34107,4881
202207,34108,16164
202207,34202,93869
202207,34203,41779
202207,34204,106431
202207,34205,90891
202207,34207,84968
202207,34208,9423
202207,34209,61412
202207,34210,83179
202207,34211,8878
202207,34212,84632
202207,34213,286887
202207,34214,31540
202207,34215,4391
202207,34302,1776
202207,34304,689
202207,34307,650
202207,34309,4352
202207,34368,17775
202207,34369,47438
202207,34431,663
202207,34462,52920
202207,34545,27138
202207,35201,175700
202207,35202,31120
202207,35203,154348
202207,35204,100116
202207,35206,37150
202207,35207,19335
202207,35208,64238
202207,35210,5210
202207,35211,68975
202207,35212,7935
202207,35213,27492
202207,35215,75968
202207,35216,90131
202207,35305,25027
202207,35321,3911
202207,35341,13880
202207,35343,1216
202207,35344,362
202207,35502,35107
202207,36201,69023
202207,36202,181463
202207,36203,17240
202207,36204,29416
202207,36205,5751
202207,36206,17133
202207,36207,27906
202207,36208,71134
202207,36301,4858
202207,36302,2074
202207,36321,89
202207,36341,675
202207,36342,9316
202207,36368,16115
202207,36383,2147
202207,36387,26867
202207,36388,21778
202207,36401,5503
202207,36402,2644
202207,36403,2667
202207,36404,52729
202207,36405,22968
202207,36468,13006
202207,36489,3986
202207,37201,179742
202207,37202,52021
202207,37203,23072
202207,37204,13450
202207,37205,36735
202207,37206,51251
202207,37207,14155
202207,37208,42919
202207,37322,7098
202207,37324,30122
202207,37341,5781
202207,37364,12602
202207,37386,61673
202207,37387,13574
202207,37403,29130
202207,37404,1928
202207,37406,32571
202207,38201,211175
202207,38202,155395
202207,38203,51519
202207,38204,8081
202207,38205,32292
202207,38206,53200
202207,38207,20148
202207,38210,44959
202207,38213,31733
202207,38214,18718
202207,38215,10681
202207,38356,1440
202207,38386,39728
202207,38401,2542
202207,38402,11883
202207,38422,33648
202207,38442,26007
202207,38484,3877
202207,38488,12947
202207,38506,19983
202207,39201,145191
202207,39202,22424
202207,39203,7517
202207,39204,31049
202207,39205,3039
202207,39206,21628
202207,39208,4446
202207,39209,24309
202207,39210,37125
202207,39211,20105
202207,39212,14252
202207,39301,3387
202207,39302,177
202207,39303,12492
202207,39304,3630
202207,39305,16147
202207,39306,2006
202207,39307,15890
202207,39341,4838
202207,39344,10648
202207,39363,11663
202207,39364,787
202207,39386,14161
202207,39387,6854
202207,39401,17404
202207,39402,3937
202207,39403,6897
202207,39405,6160
202207,39410,4682
202207,39411,15296
202207,39412,52141
202207,39424,2460
202207,39428,39397
202207,40101,32895
202207,40103,14629
202207,40105,1541
202207,40106,173554
202207,40107,114198
202207,40108,27326
202207,40109,20188
202207,40131,130182
202207,40132,474036
202207,40133,629931
202207,40134,5417
202207,40135,20901
202207,40136,1518
202207,40137,35931
202207,40202,27567
202207,40203,142508
202207,40204,5053
202207,40205,57247
202207,40206,34607
202207,40207,18759
202207,40210,29049
202207,40211,10107
202207,40212,12113
202207,40213,7375
202207,40214,34304
202207,40215,1149
202207,40216,16924
202207,40217,18679
202207,40218,13076
202207,40219,5435
202207,40220,78549
202207,40221,38093
202207,40223,7579
202207,40224,36559
202207,40225,101203
202207,40226,27090
202207,40227,14513
202207,40228,47238
202207,40229,49918
202207,40230,81118
202207,40231,13961
202207,40341,4228
202207,40342,10764
202207,40343,1197
202207,40344,634
202207,40345,9255
202207,40348,1651
202207,40349,4957
202207,40381,31386
202207,40382,1219
202207,40383,2484
202207,40384,4726
202207,40401,4317
202207,40402,11631
202207,40421,12601
202207,40447,10858
202207,40448,2072
202207,40503,244
202207,40522,10855
202207,40544,3148
202207,40601,24710
202207,40602,31276
202207,40604,87
202207,40605,7057
202207,40608,48759
202207,40609,9846
202207,40610,8172
202207,40621,5432
202207,40625,9866
202207,40642,71
202207,40646,14733
202207,40647,3324
202207,41201,162225
202207,41202,118352
202207,41203,25919
202207,41204,11627
202207,41205,18990
202207,41206,74086
202207,41207,30632
202207,41208,5440
202207,41209,14952
202207,41210,28380
202207,41327,20566
202207,41341,5808
202207,41345,447
202207,41346,6604
202207,41387,13894
202207,41401,16371
202207,41423,451
202207,41424,4868
202207,41425,34795
202207,41441,36703
202207,42201,212347
202207,42202,187517
202207,42203,31228
202207,42204,41372
202207,42205,37996
202207,42207,25575
202207,42208,4574
202207,42209,11767
202207,42210,12634
202207,42211,14697
202207,42212,37394
202207,42213,16340
202207,42214,6604
202207,42307,1689
202207,42308,1813
202207,42321,12347
202207,42322,4652
202207,42323,8229
202207,42383,399
202207,42391,665
202207,42411,6180
202207,43101,136920
202207,43102,47347
202207,43103,10605
202207,43104,10417
202207,43105,22859
202207,43202,42341
202207,43203,21262
202207,43204,57762
202207,43205,19541
202207,43206,32608
202207,43208,80784
202207,43210,66047
202207,43211,32780
202207,43212,57765
202207,43213,47789
202207,43214,121177
202207,43215,56662
202207,43216,7004
202207,43348,11066
202207,43364,221
202207,43367,254
202207,43368,4114
202207,43369,20059
202207,43403,71276
202207,43404,7126
202207,43423,4135
202207,43424,28813
202207,43425,4233
202207,43428,23927
202207,43432,19332
202207,43433,175772
202207,43441,7316
202207,43442,13708
202207,43443,9030
202207,43444,3960
202207,43447,36851
202207,43468,6825
202207,43482,54909
202207,43484,5330
202207,43501,10069
202207,43505,826
202207,43506,1636
202207,43507,1817
202207,43510,2693
202207,43511,10232
202207,43512,1055
202207,43513,1802
202207,43514,1032
202207,43531,9813
202207,44201,253501
202207,44202,202465
202207,44203,63456
202207,44204,114907
202207,44205,50092
202207,44206,5613
202207,44207,3972
202207,44208,103327
202207,44209,14589
202207,44210,22340
202207,44211,38724
202207,44212,45308
202207,44213,74826
202207,44214,26533
202207,44322,298
202207,44341,26561
202207,44461,30730
202207,44462,44873
202207,45201,242705
202207,45202,106683
202207,45203,73816
202207,45204,27150
202207,45205,17965
202207,45206,43316
202207,45207,11243
202207,45208,20423
202207,45209,42218
202207,45341,396
202207,45361,7750
202207,45382,670
202207,45383,8793
202207,45401,1484
202207,45402,3882
202207,45403,6239
202207,45404,3847
202207,45405,56847
202207,45406,25297
202207,45421,1317
202207,45429,131
202207,45430,1332
202207,45431,3158
202207,45441,49232
202207,45442,16623
202207,45443,4399
202207,46201,215736
202207,46203,24216
202207,46204,4693
202207,46206,13038
202207,46208,12554
202207,46210,40160
202207,46213,5465
202207,46214,34555
202207,46215,38336
202207,46216,36265
202207,46217,14471
202207,46218,93770
202207,46219,7254
202207,46220,21691
202207,46221,15206
202207,46222,32879
202207,46223,19734
202207,46224,17581
202207,46225,25513
202207,46303,68
202207,46304,108
202207,46392,13351
202207,46404,16639
202207,46452,15426
202207,46468,14047
202207,46482,545
202207,46490,7233
202207,46491,5123
202207,46492,4438
202207,46501,2843
202207,46502,9068
202207,46505,6604
202207,46523,1452
202207,46524,451
202207,46525,9246
202207,46527,4399
202207,46529,303
202207,46530,121
202207,46531,3971
202207,46532,1210
202207,46533,341
202207,46534,443
202207,46535,1974
202207,47201,107230
202207,47205,20775
202207,47207,46244
202207,47208,7878
202207,47209,112676
202207,47210,66368
202207,47211,31270
202207,47212,19423
202207,47213,49578
202207,47214,79048
202207,47215,54432
202207,47301,22615
202207,47302,22478
202207,47303,14632
202207,47306,36390
202207,47308,164028
202207,47311,66492
202207,47313,36332
202207,47314,10340
202207,47315,2045
202207,47324,30143
202207,47325,393
202207,47326,72264
202207,47327,11610
202207,47328,2635
202207,47329,3159
202207,47348,545
202207,47350,1756
202207,47353,3082
202207,47354,9068
202207,47355,452
202207,47356,239
202207,47359,617
202207,47360,80
202207,47361,5213
202207,47362,10192
202207,47375,416
202207,47381,22703
202207,47382,1472
202208,1,5950872
202208,2,1155821
202208,3,1060590
202208,4,1923018
202208,5,952810
202208,6,1010549
202208,7,2109597
202208,8,2005459
202208,9,3016335
202208,10,2056768
202208,11,2630573
202208,12,4316043
202208,13,10391448
202208,14,4008498
202208,15,2166540
202208,16,641017
202208,17,999920
202208,18,794130
202208,19,1995592
202208,20,3654155
202208,21,2264218
202208,22,4810440
202208,23,3773808
202208,24,1925457
202208,25,1373322
202208,26,2579267
202208,27,4113908
202208,28,4746085
202208,29,1123127
202208,30,1019883
202208,31,595951
202208,32,807943
202208,33,1735302
202208,34,2154521
202208,35,1098624
202208,36,728599
202208,37,699191
202208,38,964220
202208,39,701100
202208,40,2940080
202208,41,680805
202208,42,852925
202208,43,1639649
202208,44,1352768
202208,45,918070
202208,46,943209
202208,47,1009899
202208,1101,656692
202208,1102,38192
202208,1103,70882
202208,1104,19270
202208,1105,207648
202208,1106,137632
202208,1107,73736
202208,1108,35086
202208,1109,14051
202208,1110,3007
202208,1202,175112
202208,1203,166944
202208,1204,335785
202208,1205,40161
202208,1206,129053
202208,1207,85035
202208,1208,34352
202208,1209,33185
202208,1210,51500
202208,1211,113237
202208,1212,57420
202208,1213,135923
202208,1214,67084
202208,1215,5335
202208,1216,46190
202208,1217,22288
202208,1218,1475
202208,1219,46748
202208,1220,4615
202208,1221,62078
202208,1222,109083
202208,1223,22708
202208,1224,128547
202208,1225,26518
202208,1226,3347
202208,1227,6690
202208,1228,87577
202208,1229,56457
202208,1230,40556
202208,1231,31510
202208,1233,67632
202208,1234,60271
202208,1235,110814
202208,1236,5421
202208,1303,48287
202208,1304,44792
202208,1331,17984
202208,1332,6218
202208,1333,5691
202208,1334,24331
202208,1337,63840
202208,1343,3873
202208,1345,30870
202208,1346,7843
202208,1361,11638
202208,1362,18964
202208,1363,16077
202208,1364,6536
202208,1367,1041
202208,1371,5445
202208,1391,4956
202208,1392,10375
202208,1393,31989
202208,1394,22044
202208,1395,118217
202208,1396,30548
202208,1397,127063
202208,1398,86788
202208,1399,61064
202208,1400,32610
202208,1402,8814
202208,1403,4112
202208,1404,18429
202208,1405,2828
202208,1407,68399
202208,1408,81170
202208,1409,35450
202208,1423,7432
202208,1424,17710
202208,1427,11139
202208,1428,110839
202208,1429,12482
202208,1430,5560
202208,1431,7096
202208,1432,6368
202208,1433,7512
202208,1434,21154
202208,1436,63132
202208,1437,46021
202208,1438,13210
202208,1452,543
202208,1453,27319
202208,1454,14303
202208,1455,9457
202208,1456,676
202208,1457,17132
202208,1458,19791
202208,1459,105689
202208,1460,16276
202208,1461,144408
202208,1462,33103
202208,1463,199
202208,1464,1446
202208,1465,105
202208,1468,1296
202208,1469,25467
202208,1470,19227
202208,1471,18456
202208,1472,9679
202208,1481,10081
202208,1482,43330
202208,1483,1858
202208,1484,24754
202208,1485,42867
202208,1486,41522
202208,1487,23802
202208,1512,19128
202208,1513,8750
202208,1514,15142
202208,1516,8946
202208,1517,3372
202208,1518,9958
202208,1519,112
202208,1520,387
202208,1543,53178
202208,1544,24802
202208,1545,82452
202208,1546,24692
202208,1547,10836
202208,1550,12212
202208,1552,30653
202208,1555,93352
202208,1559,40981
202208,1561,15273
202208,1562,13386
202208,1563,19150
202208,1564,64968
202208,1571,30751
202208,1575,58688
202208,1578,91637
202208,1581,1342
202208,1584,68924
202208,1585,7562
202208,1586,31639
202208,1601,19943
202208,1602,9069
202208,1604,26844
202208,1607,3711
202208,1608,2620
202208,1609,610
202208,1610,36281
202208,1631,147330
202208,1632,54155
202208,1633,15536
202208,1634,26927
202208,1635,5233
202208,1636,6997
202208,1637,7232
202208,1638,53671
202208,1639,13907
202208,1641,39888
202208,1642,969
202208,1643,24244
202208,1644,14167
202208,1645,204
202208,1646,25267
202208,1647,27437
202208,1648,11583
202208,1649,33984
202208,1661,28092
202208,1662,60503
202208,1664,1123
202208,1665,79251
202208,1667,13078
202208,1668,33753
202208,1691,6587
202208,1692,1911
202208,1693,12250
202208,1694,6972
202208,2201,282396
202208,2202,118411
202208,2203,148883
202208,2204,19276
202208,2205,60590
202208,2206,79915
202208,2207,30784
202208,2208,29297
202208,2209,120477
202208,2210,61356
202208,2301,4914
202208,2303,8977
202208,2304,4943
202208,2307,10466
202208,2321,5004
202208,2323,12692
202208,2343,14174
202208,2361,860
202208,2362,6440
202208,2367,35328
202208,2381,271
202208,2384,35670
202208,2387,1575
202208,2401,2486
202208,2402,72082
202208,2405,4582
202208,2406,22949
202208,2408,17049
202208,2411,18617
202208,2412,5582
202208,2423,4293
202208,2424,781
202208,2425,969
202208,2426,8355
202208,2441,17787
202208,2442,1384
202208,2443,2602
202208,2445,6181
202208,2446,19615
202208,2450,9878
202208,3201,134642
202208,3202,87464
202208,3203,44343
202208,3205,66664
202208,3206,32354
202208,3207,47086
202208,3208,82937
202208,3209,86207
202208,3210,48480
202208,3211,9928
202208,3213,2729
202208,3214,137266
202208,3215,26516
202208,3216,13688
202208,3301,119804
202208,3302,4269
202208,3303,28132
202208,3321,2009
202208,3322,2162
202208,3366,1027
202208,3381,4628
202208,3402,62860
202208,3441,6571
202208,3461,3356
202208,3482,13892
202208,3483,47783
202208,3484,2127
202208,3485,6742
202208,3501,11034
202208,3503,6240
202208,3506,6643
202208,3507,7396
202208,3524,8414
202208,4101,247153
202208,4102,248455
202208,4103,22297
202208,4104,207366
202208,4105,57047
202208,4202,164568
202208,4203,27951
202208,4205,85090
202208,4206,31666
202208,4207,18694
202208,4208,39153
202208,4209,8609
202208,4211,14297
202208,4212,190045
202208,4213,29238
202208,4214,24529
202208,4215,169524
202208,4216,8041
202208,4301,20981
202208,4302,22859
202208,4321,8134
202208,4322,26471
202208,4323,9646
202208,4324,44215
202208,4341,1647
202208,4361,10556
202208,4362,31594
202208,4401,93735
202208,4404,5982
202208,4406,53652
202208,4421,6346
202208,4422,43856
202208,4424,22160
202208,4444,15112
202208,4445,42413
202208,4501,3995
202208,4505,1883
202208,4581,2924
202208,4606,12154
202208,5201,179896
202208,5202,56561
202208,5203,94591
202208,5204,16154
202208,5206,99604
202208,5207,38579
202208,5209,41774
202208,5210,104659
202208,5211,36898
202208,5212,95319
202208,5213,34050
202208,5214,73005
202208,5215,54800
202208,5303,11885
202208,5327,14204
202208,5346,446
202208,5348,16374
202208,5349,15847
202208,5361,4871
202208,5363,1430
202208,5366,4191
202208,5368,22858
202208,5434,32801
202208,5463,24739
202208,5464,3626
202208,6201,130002
202208,6202,129328
202208,6203,181901
202208,6204,77868
202208,6205,38720
202208,6206,10027
202208,6207,55559
202208,6208,38432
202208,6209,19736
202208,6210,38421
202208,6211,19667
202208,6212,68443
202208,6213,8930
202208,6301,1721
202208,6302,1993
202208,6321,5426
202208,6322,30499
202208,6323,10380
202208,6324,10058
202208,6341,2160
202208,6361,906
202208,6362,2655
202208,6363,6810
202208,6364,2271
202208,6365,1448
202208,6366,3441
202208,6367,15620
202208,6381,29099
202208,6382,3934
202208,6401,5221
202208,6402,670
202208,6403,54839
202208,6426,23595
202208,6428,30784
202208,6461,74015
202208,7201,143283
202208,7202,145879
202208,7203,143356
202208,7204,342685
202208,7205,29994
202208,7207,40589
202208,7208,52370
202208,7209,32712
202208,7210,126544
202208,7211,20154
202208,7212,31194
202208,7213,73080
202208,7214,121563
202208,7301,10474
202208,7303,91569
202208,7308,12877
202208,7322,32113
202208,7342,1683
202208,7344,54099
202208,7362,43873
202208,7364,8853
202208,7367,3656
202208,7368,38682
202208,7402,73387
202208,7405,23477
202208,7407,73790
202208,7408,211550
202208,7421,2876
202208,7422,44355
202208,7423,14577
202208,7444,17422
202208,7445,17677
202208,7446,13655
202208,7447,17631
202208,7461,22278
202208,7464,1718
202208,7465,282
202208,7466,8241
202208,7481,8417
202208,7482,734
202208,7483,19636
202208,7484,182
202208,7501,3089
202208,7502,11460
202208,7503,28075
202208,7504,266
202208,7505,10005
202208,7521,5659
202208,7522,11647
202208,7541,4188
202208,7542,51449
202208,7543,7748
202208,7544,2682
202208,7546,10839
202208,7547,50743
202208,7561,6596
202208,7564,26434
202208,8201,102518
202208,8202,85659
202208,8203,27996
202208,8204,58106
202208,8205,43026
202208,8207,5539
202208,8208,17826
202208,8210,72521
202208,8211,21065
202208,8212,60443
202208,8214,9142
202208,8215,56394
202208,8216,101013
202208,8217,20285
202208,8219,30896
202208,8220,149975
202208,8221,91293
202208,8222,120523
202208,8223,51322
202208,8224,5664
202208,8225,101373
202208,8226,13169
202208,8227,71687
202208,8228,38439
202208,8229,92003
202208,8230,32235
202208,8231,32894
202208,8232,38640
202208,8233,63101
202208,8234,29883
202208,8235,11234
202208,8236,11729
202208,8302,12966
202208,8309,237655
202208,8310,51677
202208,8341,11032
202208,8364,67218
202208,8442,14317
202208,8443,12661
202208,8447,2561
202208,8521,1599
202208,8542,45015
202208,8546,19097
202208,8564,757
202208,9201,212551
202208,9202,60601
202208,9203,173056
202208,9204,595756
202208,9205,83651
202208,9206,424735
202208,9208,69710
202208,9209,54895
202208,9210,41770
202208,9211,42113
202208,9213,151251
202208,9214,64246
202208,9215,22101
202208,9216,39322
202208,9301,3815
202208,9342,50494
202208,9343,138636
202208,9344,19516
202208,9345,10344
202208,9361,79717
202208,9364,1523
202208,9384,42013
202208,9386,22780
202208,9407,869640
202208,9411,36293
202208,10201,163133
202208,10202,153530
202208,10203,41577
202208,10204,24762
202208,10205,67816
202208,10206,58702
202208,10207,27182
202208,10208,144238
202208,10209,119810
202208,10210,116469
202208,10211,268139
202208,10212,19324
202208,10344,2612
202208,10345,21619
202208,10366,29096
202208,10367,12973
202208,10382,44235
202208,10383,6099
202208,10384,103892
202208,10421,38649
202208,10424,97769
202208,10425,110856
202208,10426,179688
202208,10428,54352
202208,10429,40984
202208,10443,91776
202208,10444,13621
202208,10448,28653
202208,10449,139333
202208,10464,32697
202208,10521,4449
202208,10522,777
202208,10523,1739
202208,10524,2275
202208,10525,1569
202208,11101,21283
202208,11102,16508
202208,11103,141114
202208,11104,6398
202208,11105,290459
202208,11106,9829
202208,11107,18944
202208,11108,34381
202208,11109,87107
202208,11110,12693
202208,11201,120125
202208,11202,83000
202208,11203,62305
202208,11206,30937
202208,11207,209848
202208,11208,279734
202208,11209,98411
202208,11210,47457
202208,11211,28354
202208,11212,47158
202208,11214,59411
202208,11215,12516
202208,11216,33274
202208,11217,17059
202208,11218,137030
202208,11219,28586
202208,11221,9293
202208,11222,21393
202208,11223,3856
202208,11224,34702
202208,11225,16004
202208,11227,21295
202208,11228,1932
202208,11229,13657
202208,11230,3719
202208,11231,6435
202208,11232,25192
202208,11233,10650
202208,11234,2752
202208,11235,9281
202208,11237,10310
202208,11238,3665
202208,11239,7186
202208,11240,4807
202208,11241,6101
202208,11242,57268
202208,11243,6829
202208,11245,7529
202208,11246,39069
202208,11301,1480
202208,11324,2351
202208,11326,19732
202208,11327,21892
202208,11341,33162
202208,11342,24463
202208,11343,39450
202208,11346,4374
202208,11347,18245
202208,11348,12392
202208,11349,30873
202208,11361,63281
202208,11362,55840
202208,11363,53259
202208,11365,43004
202208,11369,2448
202208,11381,10337
202208,11383,25948
202208,11385,11696
202208,11408,14711
202208,11442,1654
202208,11464,31233
202208,11465,1378
202208,12101,245292
202208,12102,7154
202208,12103,20282
202208,12104,22189
202208,12105,44200
202208,12106,441551
202208,12202,20147
202208,12203,78546
202208,12204,35119
202208,12205,79463
202208,12206,121377
202208,12207,28626
202208,12208,69308
202208,12210,30688
202208,12211,182737
202208,12212,48824
202208,12213,45588
202208,12215,41592
202208,12216,11815
202208,12217,72139
202208,12218,61617
202208,12219,224849
202208,12220,16854
202208,12221,24902
202208,12222,14498
202208,12223,213273
202208,12224,8587
202208,12225,75382
202208,12226,137349
202208,12227,1042444
202208,12228,4268
202208,12229,71152
202208,12230,3990
202208,12231,20463
202208,12232,5109
202208,12233,6090
202208,12234,157780
202208,12235,9419
202208,12236,137647
202208,12237,67940
202208,12238,23695
202208,12239,16434
202208,12322,755
202208,12329,4134
202208,12342,62430
202208,12347,32573
202208,12349,3993
202208,12403,19472
202208,12409,64398
202208,12410,5026
202208,12421,11214
202208,12422,39632
202208,12423,10934
202208,12424,9803
202208,12426,26095
202208,12427,41767
202208,12441,81645
202208,12443,44140
202208,12463,87101
202208,13101,1484989
202208,13102,547165
202208,13103,1387757
202208,13104,654380
202208,13105,1052351
202208,13106,746999
202208,13107,577338
202208,13108,490167
202208,13109,333770
202208,13110,146374
202208,13111,323712
202208,13112,183666
202208,13113,1207383
202208,13114,81754
202208,13115,43905
202208,13116,599955
202208,13117,64964
202208,13118,71247
202208,13119,33514
202208,13120,54067
202208,13121,59891
202208,13122,53929
202208,13123,159435
202208,13201,94213
202208,13202,47688
202208,13203,19493
202208,13204,48577
202208,13205,36773
202208,13206,79278
202208,13207,8690
202208,13208,59593
202208,13209,52695
202208,13210,8709
202208,13211,19239
202208,13212,28643
202208,13213,2926
202208,13214,5506
202208,13215,3005
202208,13218,3177
202208,13219,5746
202208,13220,6496
202208,13221,1295
202208,13222,13616
202208,13223,4848
202208,13224,63189
202208,13225,43155
202208,13227,2392
202208,13228,93485
202208,13229,14665
202208,13303,2116
202208,13305,8972
202208,13307,25409
202208,13308,23002
202208,13361,7400
202208,13363,4383
202208,13364,4442
202208,13401,8001
202208,13402,93
202208,13421,1583
202208,14101,26713
202208,14102,34946
202208,14103,315587
202208,14104,734457
202208,14105,13486
202208,14106,25203
202208,14107,32165
202208,14108,132252
202208,14109,240066
202208,14110,15645
202208,14111,9782
202208,14112,28871
202208,14113,5703
202208,14114,2409
202208,14115,8498
202208,14116,4472
202208,14117,30381
202208,14118,13453
202208,14131,78597
202208,14132,103768
202208,14133,53851
202208,14134,6217
202208,14135,30234
202208,14136,5440
202208,14137,6424
202208,14151,144482
202208,14152,22051
202208,14153,27505
202208,14201,248027
202208,14203,60735
202208,14204,252535
202208,14205,234498
202208,14206,166832
202208,14207,36729
202208,14208,33110
202208,14210,31549
202208,14211,74071
202208,14212,53059
202208,14213,7842
202208,14214,33601
202208,14215,31071
202208,14216,7114
202208,14217,18060
202208,14218,4828
202208,14301,44328
202208,14321,9065
202208,14341,60878
202208,14342,8241
202208,14361,6998
202208,14362,2375
202208,14363,28552
202208,14364,32649
202208,14366,2959
202208,14382,427095
202208,14383,8331
202208,14384,31002
202208,14401,40442
202208,14402,27408
202208,15101,130325
202208,15102,12558
202208,15103,309485
202208,15104,3723
202208,15105,21480
202208,15106,3383
202208,15107,73231
202208,15108,39817
202208,15202,230377
202208,15204,70266
202208,15205,65085
202208,15206,56378
202208,15208,29866
202208,15209,4802
202208,15210,96560
202208,15211,3447
202208,15212,102708
202208,15213,60367
202208,15216,149044
202208,15217,192351
202208,15218,12718
202208,15222,183303
202208,15223,18535
202208,15224,72050
202208,15225,52050
202208,15226,115740
202208,15227,15984
202208,15307,22679
202208,15342,18044
202208,15361,7723
202208,15385,29270
202208,15405,3849
202208,15461,103547
202208,15482,14464
202208,15504,7483
202208,15581,31249
202208,16201,183804
202208,16202,92585
202208,16204,121556
202208,16205,23442
202208,16206,14992
202208,16207,30688
202208,16208,23114
202208,16209,26579
202208,16210,51874
202208,16211,76925
202208,16321,241
202208,16322,13438
202208,16323,22676
202208,16342,3128
202208,16343,9668
202208,17201,305272
202208,17202,158791
202208,17203,87044
202208,17204,57585
202208,17205,44625
202208,17206,80109
202208,17207,82138
202208,17209,53146
202208,17210,75084
202208,17211,42048
202208,17212,1270
202208,17324,1176
202208,17361,12646
202208,17365,14651
202208,17384,26902
202208,17386,23123
202208,17407,14059
202208,17461,13855
202208,17463,22956
202208,18201,78207
202208,18202,49321
202208,18204,48404
202208,18205,38495
202208,18206,126394
202208,18207,16791
202208,18208,27949
202208,18209,38618
202208,18210,201329
202208,18322,43167
202208,18382,5065
202208,18404,22207
202208,18423,28388
202208,18442,13757
202208,18481,50603
202208,18483,37947
202208,18501,56681
202208,19201,158238
202208,19202,370970
202208,19204,86147
202208,19205,128188
202208,19206,16626
202208,19207,15520
202208,19208,25232
202208,19209,386870
202208,19210,19904
202208,19211,131827
202208,19212,27965
202208,19213,117630
202208,19214,28838
202208,19346,20635
202208,19364,3938
202208,19365,80010
202208,19366,21729
202208,19368,69405
202208,19384,3511
202208,19422,68223
202208,19423,1209
202208,19424,39933
202208,19425,77621
202208,19429,70383
202208,19430,219384
202208,19442,31037
202208,19443,14582
202208,20201,372183
202208,20202,382410
202208,20203,203858
202208,20204,28638
202208,20205,35266
202208,20206,449119
202208,20207,11432
202208,20208,30045
202208,20209,55813
202208,20210,219124
202208,20211,32932
202208,20212,97371
202208,20213,27384
202208,20214,129964
202208,20215,36119
202208,20217,118402
202208,20218,151718
202208,20219,103332
202208,20220,160494
202208,20303,28761
202208,20304,9806
202208,20305,26115
202208,20306,5223
202208,20309,2865
202208,20321,167807
202208,20323,4797
202208,20324,132807
202208,20349,15444
202208,20350,56165
202208,20361,44308
202208,20362,80041
202208,20363,31284
202208,20382,2861
202208,20383,6840
202208,20384,44731
202208,20385,27442
202208,20386,117
202208,20388,1524
202208,20402,5697
202208,20403,2226
202208,20404,32073
202208,20407,54584
202208,20409,24496
202208,20410,2019
202208,20411,6527
202208,20414,48
202208,20415,177
202208,20416,24978
202208,20417,2461
202208,20422,2703
202208,20423,3851
202208,20425,18774
202208,20429,2698
202208,20430,46502
202208,20432,104706
202208,20446,5934
202208,20448,1917
202208,20450,122
202208,20451,315
202208,20452,862
202208,20481,7748
202208,20482,45941
202208,20485,161725
202208,20486,86252
202208,20521,4828
202208,20541,50539
202208,20543,9956
202208,20561,94086
202208,20562,13156
202208,20563,27264
202208,20583,77422
202208,20588,13314
202208,20590,10301
202208,20602,18119
202208,21201,129440
202208,21202,39838
202208,21203,393465
202208,21204,36605
202208,21205,96776
202208,21206,199168
202208,21207,41466
202208,21208,83219
202208,21209,6242
202208,21210,122428
202208,21211,68017
202208,21212,39815
202208,21213,142633
202208,21214,103935
202208,21215,8672
202208,21216,695
202208,21217,91448
202208,21218,32817
202208,21219,318679
202208,21220,83978
202208,21221,53805
202208,21302,8304
202208,21303,944
202208,21341,22803
202208,21361,2148
202208,21362,39086
202208,21381,1233
202208,21382,569
202208,21383,267
202208,21401,49633
202208,21403,29281
202208,21404,24042
202208,21421,1054
202208,21501,83
202208,21502,10107
202208,21503,5857
202208,21504,24626
202208,21505,19022
202208,21506,67495
202208,21507,13957
202208,21521,18685
202208,21604,60755
